"id","id_product","name","price","discount_percentage_absolute","regular_price_amount","description_short","category_name","category_main","product_description","brief_description","ean13","upc","product_variation","quantidade","brand_name","brand_logo","animal","idade","porte","caracteristicas","alimento","gama","proteina_sabor","tipo_produto","image","image_links","name_variants","value","link","status","ref_number"
"11","22229","Royal Canin Mini Ageing 12+ - Alimento em molho para cão de porte pequeno com mais de 12 anos","11,47 €","Poupar 10%
                                          ","12,74 €","<p>Alimento húmido em molho para cães seniores de porte pequeno. Dá suporte ao <strong>envelhecimento saudável</strong>, contribui para a <strong>saúde renal</strong> e ajuda a manter o <strong>pelo nutrido</strong>.</p>","Alimentos húmidos","Cão","Indicado para cães com mais de 12 anos e com um peso até 10 kg, Royal Canin Mini Ageing 12+ em molho foi especificamente formulado tendo em conta as necessidades nutricionais dos cães de porte pequeno em idade avançada. O complexo exclusivo de antioxidantes ajuda a neutralizar a ação dos radicais livres, promovendo um envelhecimento saudável. O nível de fósforo, criteriosamente adaptado, promove a saúde do sistema renal e os ácidos gordos ómega-3, EPA e DHA, fortalecem a saúde da pele e do pelo do cão. Para atender às preferências particulares de cada cão, Royal Canin Mini Ageing 12+ também está disponível como alimento seco, na forma de um crocante e aromático croquete. Se pondera oferecer uma alimentação mista, siga as indicações presentes na embalagem, relativas às doses diárias. Deste modo, irá garantir que o patudo recebe a quantidade exata de alimento húmido e de alimento seco. BENEFÍCIOS SUPORTE AO ENVELHECIMENTO SAUDÁVEL SAÚDE RENAL SAÚDE DO PELO COMPOSIÇÃO Carnes e subprodutos animais, cereais, extratos de proteínas vegetais, óleos e gorduras, subprodutos de origem vegetal, sais minerais, leveduras, legumes, açúcares. ADITIVOS Aditivos nutritivos: vitamina D3: 200 UI, E1 (ferro): 6 mg, E2 (iodo): 0,24 mg, E4 (cobre): 1,9 mg, E5 (manganês): 2 mg, E6 (zinco): 20 mg. Aditivos tecnológicos: clinoptilolite de origem sedimentar 2 g. CONSTITUINTES ANALÍTICOS Proteína bruta 8%; Matéria gorda bruta 5,5%; Fibra bruta 1,1%.","Alimento húmido em molho para cães seniores de porte pequeno. Dá suporte ao envelhecimento saudável, contribui para a saúde renal e ajuda a manter o pelo nutrido. Ver mais ","9003579008294","1093000","12 x 85 g","12 x 85 g","Royal Canin","https://goldpet.pt/img/m/1.jpg","Cão","Sénior","Mini/Pequeno","","Húmido Linha fisiológica Molho","Royal Canin Size Health Nutrition","Carne","Alimentação","https://goldpet.pt/95357-large_default/royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.jpg","['https://goldpet.pt/95357-medium_default/royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.jpg', 'https://goldpet.pt/95358-medium_default/royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.jpg', 'https://goldpet.pt/95359-medium_default/royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.jpg', 'https://goldpet.pt/95361-medium_default/royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.jpg', 'https://goldpet.pt/95362-medium_default/royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.jpg', 'https://goldpet.pt/95363-medium_default/royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.jpg', 'https://goldpet.pt/95364-medium_default/royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.jpg', 'https://goldpet.pt/95365-medium_default/royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.jpg', 'https://goldpet.pt/95360-medium_default/royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.jpg']","group[8]","566","https://goldpet.pt/alimentos-humidos/22229-royal-canin-mini-ageing-12-alimento-em-molho-para-cao-de-porte-pequeno-com-mais-de-12-anos.html","Done1","009600740"
"12","24376","Royal Canin Digestive Care Adult - Alimento em patê para cão com sensibilidade digestiva","1,17 €","-5%","10,60 €","<p>Alimento húmido em patê para cães com sensibilidade digestiva. Ajuda a manter o <strong>equilíbrio da flora intestinal</strong>, ao mesmo tempo que promove a<strong> boa qualidade das fezes.</strong></p>","Alimentos húmidos","Cão","Royal Canin Digestive Care é um alimento húmido em patê, adequado a cães de todas as raças, com tendência à sensibilidade digestiva. Esta fórmula ajuda a manter o equilíbrio da flora intestinal, ao mesmo tempo que promove a boa qualidade das fezes, graças às proteínas de elevada digestibilidade, bem como dos prébióticos e fibras. Com uma combinação de fibras solúveis e insolúveis, que ajudam na limitação de fermentação e a favorecer a saúde do trânsito intestinal. BENEFÍCIOS DIGESTÃO SAUDÁVEL DOSE DIÁRIA RECOMENDADA PESO QUANTIDADEEM SAQUETAS 5 kg 4 + 1/2 10 kg 7 + 1/2 20 kg 12 + 1/2 COMPOSIÇÃO Carne e derivados de origem animal, derivados de origem vegetal, cereais, óleos e gorduras, sais minerais, vários açúcares. ADITIVOS/KG Aditivos nutricionais: Vitamina D3 190 UI, E1 Ferro 5 mg, E2 Iodo 0,3 mg, E4 Cobre 2,4 mg, E5 Manganésio 1,4 mg, E6 Zinco 14 mg. CONSTITUINTES ANALÍTICOS Proteína 8,6%; Gordura 5,7%; Fibra bruta 1,3%; Sais Minerais 1,9%; NFE 3,5%.","Alimento húmido em patê para cães com sensibilidade digestiva. Ajuda a manter o equilíbrio da flora intestinal, ao mesmo tempo que promove a boa qualidade das fezes. Ver mais ","9003579008782","1180000","85 g","85 g      12 x 85 g","Royal Canin","https://goldpet.pt/img/m/1.jpg","Cão","Adulto","Todos os portes","Digestão","Húmido Linha fisiológica","Royal Canin Canine Care Nutrition","Carne","Alimentação","https://goldpet.pt/54269-large_default/royal-canin-digestive-care-adult-alimento-em-pate-para-cao-com-sensibilidade-digestiva.jpg","['https://goldpet.pt/54269-medium_default/royal-canin-digestive-care-adult-alimento-em-pate-para-cao-com-sensibilidade-digestiva.jpg', 'https://goldpet.pt/78928-medium_default/royal-canin-digestive-care-adult-alimento-em-pate-para-cao-com-sensibilidade-digestiva.jpg', 'https://goldpet.pt/53869-medium_default/royal-canin-digestive-care-adult-alimento-em-pate-para-cao-com-sensibilidade-digestiva.jpg', 'https://goldpet.pt/53867-medium_default/royal-canin-digestive-care-adult-alimento-em-pate-para-cao-com-sensibilidade-digestiva.jpg', 'https://goldpet.pt/53868-medium_default/royal-canin-digestive-care-adult-alimento-em-pate-para-cao-com-sensibilidade-digestiva.jpg', 'https://goldpet.pt/53870-medium_default/royal-canin-digestive-care-adult-alimento-em-pate-para-cao-com-sensibilidade-digestiva.jpg', 'https://goldpet.pt/53872-medium_default/royal-canin-digestive-care-adult-alimento-em-pate-para-cao-com-sensibilidade-digestiva.jpg', 'https://goldpet.pt/53871-medium_default/royal-canin-digestive-care-adult-alimento-em-pate-para-cao-com-sensibilidade-digestiva.jpg']","group[8]","212","https://goldpet.pt/alimentos-humidos/24376-royal-canin-digestive-care-adult-alimento-em-pate-para-cao-com-sensibilidade-digestiva.html","Done1","009600803"
"13","19107","Royal Canin Babydog Milk - Leite para cachorro","67,04 €",NULL,NULL,"<p>Leite de substituição para cachorros, do nascimento ao desmame.</p>","Leite para cachorros","Cão","Indicado para cachorros de primeira idade, desde o nascimento até ao desmame, ROYAL CANIN Babydog Milk foi formulado para alimentar os cachorros em caso de insuficiência ou de má qualidade do leite materno. A fórmula é tão próxima quanto possível do leite materno. É fácil de preparar e dissolve-se instantaneamente, criando um substituto do leite totalmente homogéneo. ROYAL CANIN Babydog Milk é enriquecido com DHA (um ácido gordo ómega 3 essencial) que está naturalmente presente no leite materno e ajuda a apoiar o desenvolvimento cognitivo do seu cachorro. Recomenda-se que consulte as orientações de alimentação incluídas na embalagem para se certificar de que o seu cachorro recebe a porção diária adequada para um suporte ótimo. CARACTERÍSTICAS BABYDOG MILK Substituto do leite para cachorros; Desenvolvimento cerebral com DHA; Saúde do sistema imunitário; Suporte do microbioma; Fácil de preparar. COMPOSIÇÃO Concentrado lácteo, matérias gordas do leite, óleo de palma refinado (de fontes sustentáveis), proteína de soro de leite, óleo de soja refinado, óleo de coco refinado, sais minerais, fruto-oligossacarídeos (0,51%), óleo de peixe (fonte de DHA), óleo de origem fúngica. ADITIVOS/KG Aditivos nutritivos: Vitamina A: 25.000 UI, Vitamina D3: 1.500 UI, Ferro (3b103): 100 mg, Iodo (3b201, 3b202): 4 mg, Cobre (3b405, 3b406): 15 mg, Manganês (3b502, 3b504): 80 mg, Zinco (3b603, 3b605, 3b606): 180 mg, Selénio (3b801, 3b811, 3b812): 0,43 mg. CONSTITUINTES ANALÍTICOS Proteína bruta: 33,0% - Matéria gorda bruta: 39,0% - Fibra bruta: 0,0% - Cinza bruta: 5,0% - DHA: 0,05%. MODO DE UTILIZAÇÃO Misturar 10 ml de leite em pó com 20 ml de água engarrafada pouco mineralizada a uma temperatura de cerca de 50 °C e servir morno, respeitando as instruções na ficha técnica do produto colocada na embalagem. N.º de lote, n.º de registo do estabelecimento e consumir de preferência antes de: ver na embalagem. N.º de registo do estabelecimento: FR-37-154-103. Armazenar num local fresco e seco. As embalagens individuais não podem ser vendidas separadamente.","Leite de substituição para cachorros, do nascimento ao desmame. Ver mais ","3182550768658","2300201","400 g","400 g      2 kg","Royal Canin","https://goldpet.pt/img/m/1.jpg","Cão","Puppy/Júnior","","","Leite","","","Alimentação","https://goldpet.pt/90816-large_default/royal-canin-babydog-milk-leite-para-cachorro.jpg","['https://goldpet.pt/90826-medium_default/royal-canin-babydog-milk-leite-para-cachorro.jpg', 'https://goldpet.pt/90811-medium_default/royal-canin-babydog-milk-leite-para-cachorro.jpg', 'https://goldpet.pt/90810-medium_default/royal-canin-babydog-milk-leite-para-cachorro.jpg', 'https://goldpet.pt/90809-medium_default/royal-canin-babydog-milk-leite-para-cachorro.jpg', 'https://goldpet.pt/90812-medium_default/royal-canin-babydog-milk-leite-para-cachorro.jpg', 'https://goldpet.pt/90818-medium_default/royal-canin-babydog-milk-leite-para-cachorro.jpg', 'https://goldpet.pt/90814-medium_default/royal-canin-babydog-milk-leite-para-cachorro.jpg', 'https://goldpet.pt/90815-medium_default/royal-canin-babydog-milk-leite-para-cachorro.jpg', 'https://goldpet.pt/90825-medium_default/royal-canin-babydog-milk-leite-para-cachorro.jpg']","group[8]","208","https://goldpet.pt/leite-para-cachorros/19107-royal-canin-babydog-milk-leite-para-cachorro.html","Done1","009600002"
"14","19106","Royal Canin VET Adult Small Dogs - Ração seca para cão pequeno","14,77 €","Poupar 5%
                                          ","15,55 €","<p>Ração para cães adultos de porte pequeno, dos 10 meses aos 8 anos.</p>
<p>Alimento seco completo, que favorece a <strong>saúde digestiva, dentária e do trato urinário</strong>.</p>","Linha veterinária","Cão","Royal Canin Adult Small dogs é um alimento seco especialmente formulado para ajudar a manter o peso saudável e a saúde geral de cães adultos de raça pequena, com peso inferior a 10 kg. Esta fórmula de elevada digestibilidade contém prebióticos especialmente selecionados que ajudam a estimular e a manter uma digestão saudável. Graças ao efeito de escovagem mecânica do croquete e da inclusão de um quelante de cálcio salivar, esta ração ajuda a atrasar formação de tártaro, promovendo a saúde bucodentária do cão. Além disso, ajuda a criar um ambiente desfavorável à formação de cristais e cálculos urinários. A transição de um alimento para outra, deve ser feita suave e gradualmente ao longo de um período de 7 a 10 dias. Siga sempre a quantidade recomendada de alimento, sobretudo se misturar alimentos secos e húmidos. RECOMENDADO PARA: Cães adultos de raça pequena, dos 10 meses aos 8 anos. NÃO RECOMENDADO PARA: Crescimento, gestação e lactação. BENEFÍCIOS SAÚDE DIGESTIVA CONTROLO DA FORMAÇÃO DE TÁRTARO DOSE DIÁRIA RECOMENDADA PESO MAGRO NORMAL EXCESSODE PESO 2 kg 54 g 48 g 41 g 3 kg 74 g 65 g 56 g 4 kg 91 g 80 g 69 g 5 kg 108 g 95 g 82 g 6 kg 124 g 109 g 94 g 7 kg 139 g 122 g 106 g 8 kg 154 g 135 g 117 g 9 kg 168 g 148 g 128 g 10 kg 182 g 160 g 138 g COMPOSIÇÃO Arroz, proteínas de aves desidratadas, milho, farinha de trigo, gorduras animais, glúten de trigo**, polpa de chicória, proteínas de porco desidratadas, hidrolisado de proteínas animais, sais minerais, óleo de soja, óleo de peixe, fruto-oligossacarídeos (0,49%), extrato de flor de tagete (fonte de luteína). ADITIVOS/KG Aditivos nutritivos: Vitamina A: 29500 UI, Vitamina D3: 800 UI, Ferro (3b103): 43 mg, Iodo (3b201, 3b202): 4,3 mg, Cobre (3b405, 3b406): 13 mg, Manganês (3b502, 3b504): 55 mg, Zinco (3b603, 3b605, 3b606): 132 mg, Selénio (3b801, 3b811, 3b812): 0,09 mg. Aditivos tecnológicos: Clinoptilolite de origem sedimentar: 5 g, Trifosfato de pentasódio: 3,5 g. Conservantes. Antioxidantes. CONSTITUINTES ANALÍTICOS Proteína bruta: 25,0% - Matéria gorda bruta: 16,0% - Cinza bruta: 7,5% - Fibra bruta: 1,5% - Cálcio: 0,92% - EPA/DHA: 0,3% - Ácido gordo essencial (ácido linoleico): 3,09%. **L.I.P.: proteína selecionada pela sua elevadíssima digestibilidade.","Ração para cães adultos de porte pequeno, dos 10 meses aos 8 anos. Alimento seco completo, que favorece a saúde digestiva, dentária e do trato urinário. Ver mais ","3182550760225","3702241","2 kg","2 kg      4 kg      8 kg","Royal Canin","https://goldpet.pt/img/m/1.jpg","Cão","Adulto","Mini/Pequeno","Manutenção","Dieta veterinária Seco","Royal Canin Veterinary - Health Management Royal Canin Veterinária","","Alimentação","https://goldpet.pt/76720-large_default/royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.jpg","['https://goldpet.pt/76720-medium_default/royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.jpg', 'https://goldpet.pt/76718-medium_default/royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.jpg', 'https://goldpet.pt/76715-medium_default/royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.jpg', 'https://goldpet.pt/76716-medium_default/royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.jpg', 'https://goldpet.pt/76717-medium_default/royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.jpg', 'https://goldpet.pt/76713-medium_default/royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.jpg', 'https://goldpet.pt/76714-medium_default/royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.jpg', 'https://goldpet.pt/76719-medium_default/royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.jpg', 'https://goldpet.pt/76712-medium_default/royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.jpg']","group[8]","522","https://goldpet.pt/linha-veterinaria/19106-royal-canin-vet-adult-small-dogs-racao-seca-para-cao-pequeno.html","Done1","009600521"
"15","24345","Snacks de vegetais com clorofilina - Ferribiella","3,28 €",NULL,NULL,"<p>Snacks para cão com mais de 4 meses.</p>","Snacks e biscoitos","Cão","Estes snacks de vegetais com clorofilina ajudam a limpar os dentes de forma natural, a refrescar o hálito e a massajar as gengivas, ao mesmo tempo que estimulam a mastigação e evitam a acumulação de tártaro. Um ótimo lanche, para dar ao seu patudo entre refeições, que ajuda também a manter a saúde do trato intestinal. EMBALAGEM: 90 g TAMANHO QTD. POR SNACK QTD. NA EMBALAGEM SMALL 7,5 g 12 MEDIUM 18 g 5 LARGE 30 g 3 COMPOSIÇÃO Proteína de trigo 70%, Glicerina 15%, Caseinato de sódio 5%, Fibra crua de aveia 4%, Proteína animal hidrolisada 1%, Levedura de cerveja 1%, Monoestearato de glirecol 0,5%. CONSTITUINTES ANALÍTICOS Proteína bruta 47,43%; Óleos crus e gordura 7,62%; Fibra bruta 0,49%; Fósforo total 0,18%; Sódio 0,08%; Cálcio 0,06%; Humidade 13%; Cinza bruta 1,52%.","Snacks para cão com mais de 4 meses. Ver mais ","8014302260743","FV01-BOX","Small",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","","","","Snacks","","","Alimentação","https://goldpet.pt/49813-large_default/snacks-de-vegetais-com-clorofilina-ferribiella.jpg","['https://goldpet.pt/49813-medium_default/snacks-de-vegetais-com-clorofilina-ferribiella.jpg']","group[1]","609","https://goldpet.pt/snacks-e-biscoitos/24345-snacks-de-vegetais-com-clorofilina-ferribiella.html","Done1","012600385"
"16","30953","Osso de couro prensado para cães - Ferribiella","1,44 €","Poupar 20%
                                          ","1,80 €","<p>Osso natural feito de couro, para cães.</p>
<h2><span style=""color:#d0121a;"">STOCK-OFF: 70 g</span></h2>
<p><span style=""color:#d0121a;"">Produto com validade curta (15/02/2025). </span><br /><em><span style=""color:#d0121a;"">Selecione a opção de stock-off.</span></em></p>","Ossos","Cão","Ossos de pele de bovino prensada. Satisfazem o instinto de mastigação dos cães e contribuem para dentes fortes e saudáveis. ESPECIFICAÇÕES QUANTIDADE MEDIDA EMBALAGEM 4 x 25 g 8 cm 4 unidades 2 x 50 g 10 cm 2 unidades 2 x 110 g 15,5 cm 2 unidades 180 g 21 cm 1 unidade 40 g 31 cm 1 unidade COMPOSIÇÃO 100% couro. CONSTITUINTES ANALÍTICOS Proteína bruta: 82%, gordura bruta: 1%, cinzas brutas: 1%, fibra bruta: 1%, humidade: 15%. Sem corantes adicionados.","Osso natural feito de couro, para cães. Produto com validade curta (15/02/2025). Selecione a opção de stock-off. Ver mais ",NULL,NULL,"70 g","70 g      180 g      450 g      2 x 50 g      2 x 70 g      2 x 110 g      4 x 25 g      70 g [STOCK-OFF]","Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","Snacks","","","Alimentação","https://goldpet.pt/76038-large_default/osso-de-couro-prensado-para-caes-ferribiella.jpg","['https://goldpet.pt/76041-medium_default/osso-de-couro-prensado-para-caes-ferribiella.jpg']","group[8]","228","https://goldpet.pt/ossos-caes/30953-osso-de-couro-prensado-para-caes-ferribiella.html","Done1","012600265"
"17","9346","TastyBone Dental - Salsa","13 €",NULL,NULL,"","Cuidado dental","Cão","Osso Dental - Salsa Descrição do produto Para dentes e gengivas em bom estado, experimente o nosso saboroso osso dental. Como todos os nossos mastigadores de nylon, este produto TastyBone foi testado nos mastigadores mais vigorosos. Feito de nylon 100% virgem, é garantido para durar. Exclusivamente infundido com sabores irresistíveis até o núcleo, seu cão nunca vai ficar entediado, como o sabor vai durar toda a vida do osso. Com cada mordida, os seus cães, gengivas e dentes tornam-se mais fortes e saudáveis, protegendo contra infecções, perda de dentes e taxas de veterinários, enquanto o sabor fresco de mentol ajuda a banir a respiração do cão. Este osso tem um delicioso sabor de salsa e é desenhado para cães pequenos a grandes. Ingredientes 100% Nylon Virgem, Condimento Sintético Instruções de limpeza Este TastyBone pode ser limpo usando água morna Detalhes de segurança Não jogue TastyBone para o seu cão para pegar, o impacto pode danificar seus dentes. Todas as raças de cães são diferentes, por favor escolha um produto maior que a boca do seu cão. Quando um cão mastiga o osso, pedaços pequenos de arroz irão naturalmente raspar, estas peças são seguras para o seu cão ingerir e passarão pelo seu sistema sem causar danos. Os cães devem ser supervisionados com todos os produtos TastyBone, uma vez que o osso se torne menor que a boca do seu cão, ele deve ser removido imediatamente e descartado. É da responsabilidade do proprietário do cão para garantir que este produto é adequado para o seu cão, todos os cães variam em tamanho e força de mastigação.","Ver mais ",NULL,NULL,NULL,NULL,"Tasty Bone","https://goldpet.pt/img/m/103.jpg","Cão","","","Cuidado oral","Snacks","","","Alimentação Higiene Saúde e higiene","https://goldpet.pt/43147-large_default/tastybone-dental-salsa.jpg","['https://goldpet.pt/43147-medium_default/tastybone-dental-salsa.jpg']",NULL,NULL,"https://goldpet.pt/cuidado-dental/9346-tastybone-dental-salsa-5060006746192.html","Done1","004400378"
"18","30810","Snack Yak para cães - Ferribiella","8,15 €",NULL,NULL,"<p>Barra de queijo de iaque dos Himalaias, para cães. Embalagem com uma unidade.</p>","Naturais","Cão","Estas barras para cães são saudáveis, naturais, de elevada digestibilidade, nutritivas e, além disso, seguras para os patudos. Têm pouco cheiro e não deixam manchas. Uma barra pode proporcionar várias horas de mastigação aos cães, proporcionando-lhes satisfação e bem-estar. As barras de iaque dos Himalaias são produzidas com leite do iaque, também denominado boi tibetano, um animal semelhante a um touro grande mas com pelos mais grossos e longos. As vacas e os iaques pastam em campos abertos nas montanhas dos Himalaias e não recebem quaisquer produtos químicos. Um lanche natural, rico em proteínas, indicado para cães de todos os tamanhos. TAMANHO MEDIDA PESO MEDIUM 12-14 cm 70-75 g LARGE 15-18 cm 140-150 g","Barra de queijo de iaque dos Himalaias, para cães. Embalagem com uma unidade. Ver mais ","8014302274870","NT15","Medium",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Médio","","Natural Snacks","","","Alimentação","https://goldpet.pt/74543-large_default/snack-yak-para-caes-ferribiella.jpg","['https://goldpet.pt/74543-medium_default/snack-yak-para-caes-ferribiella.jpg']","group[1]","610","https://goldpet.pt/naturais/30810-snack-yak-para-caes-ferribiella.html","Done1","012600495"
"19","31159","Taças em inox com suporte regulável para cães - Ferribiella","16,82 €",NULL,NULL,"<p>Comedouro duplo com possibilidade de regular a altura. Ideal para cães grandes.</p>","Duplos","Cão","Comedouro com duas taças em aço inoxidável, com regulador de altura. O suporte também dá estabilidade às tigelas. ESPECIFICAÇÕES Feito em aço inoxidável; Altura regulável; Estável; Inclui 2 taças de alimentação. TAMANHO CAPACIDADE MEDIDADAS TAÇAS ALTURA MÁXIMA PESO MEDIUM 2 x 800 ml Ø 16 x 5,5 cm 38 x 26,5 x 30 cm 2,2 kg LARGE 2 x 1,57 L Ø 19 x 7 cm 46 x 38,5 x 44 cm 2,4 kg","Comedouro duplo com possibilidade de regular a altura. Ideal para cães grandes. Ver mais ","8014302177560","CIN592","Medium",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Todos os portes","","","","","","https://goldpet.pt/76029-large_default/tacas-em-inox-com-suporte-regulavel-para-caes-ferribiella.jpg","['https://goldpet.pt/76029-medium_default/tacas-em-inox-com-suporte-regulavel-para-caes-ferribiella.jpg', 'https://goldpet.pt/76030-medium_default/tacas-em-inox-com-suporte-regulavel-para-caes-ferribiella.jpg']","group[1]","610","https://goldpet.pt/comedouros-bebedouros-duplos-caes/31159-tacas-em-inox-com-suporte-regulavel-para-caes-ferribiella.html","Done1","012600398"
"20","31187","Cama Morbidosa para cães pequenos e gatos - Ferribiella","28,30 €","Poupar 10%
                                          ","31,44 €","<p>Cama de tecido suave, redonda e com um laço decorativo, para gatos.</p>","Camas","Cão","A cama Morbidosa para gatos é feita de tecido muito macio e aconchegante. Adequada a cães pequenos e gatos, esta cama proporcionará conforto ao seu amiguinho para descansar das brincadeiras do dia a dia. ESPECIFICAÇÕES Tecido felpudo macio; Cama com bordas; Altura: 13 cm.","Cama de tecido suave, redonda e com um laço decorativo, para gatos. Ver mais ","8014302258252","T1017-RA","Ø 45 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão Gato","Adulto Kitten Puppy/Júnior Sénior","Mini/Pequeno","","","","","Acessórios","https://goldpet.pt/76131-large_default/cama-morbidosa-para-caes-pequenos-e-gatos-ferribiella.jpg","['https://goldpet.pt/76131-medium_default/cama-morbidosa-para-caes-pequenos-e-gatos-ferribiella.jpg']","group[13]","1980","https://goldpet.pt/camas/31187-cama-morbidosa-para-caes-pequenos-e-gatos-ferribiella.html","Done1","012600505"
"21","31734","Manta de Natal com brinquedo para cães - Ferribiella","15,37 €","Poupar 10%
                                          ","17,08 €","<p>Manta de Natal com osso de tecido, para cães.</p>","Mantas","Cão","Conjunto composto por uma manta de Natal, muito aconchegante, e um osso em tecido de brincar. O miminho ideal para o seu patudo, nesta época Natalícia! COMPOSIÇÃO: poliéster. MEDIDAS: Manta: 100 x 70 cm; Brinquedo: 24 x 12 x 5 cm.","Manta de Natal com osso de tecido, para cães. Ver mais ","8014302280161","T1079",NULL,NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio Todos os portes","","","","","Acessórios","https://goldpet.pt/81407-large_default/manta-de-natal-com-brinquedo-para-caes-ferribiella.jpg","['https://goldpet.pt/81407-medium_default/manta-de-natal-com-brinquedo-para-caes-ferribiella.jpg', 'https://goldpet.pt/81406-medium_default/manta-de-natal-com-brinquedo-para-caes-ferribiella.jpg', 'https://goldpet.pt/81405-medium_default/manta-de-natal-com-brinquedo-para-caes-ferribiella.jpg']",NULL,NULL,"https://goldpet.pt/mantas/31734-manta-de-natal-com-brinquedo-para-caes-ferribiella.html","Done1","012660661"
"22","31623","Camisola Polarotto azul para cães - Ferribiella","13,31 €","Poupar 10%
                                          ","14,79 €","<p>Camisola polar para cães, para passeios confortáveis no inverno!</p>","Camisolas","Cão","Camisola polar para cães, para manter o seu melhor amigo quente e confortável nos dias mais frios de inverno. A gola é cruzada, proporcionando aconchego, e há um orifício para a cauda.Com uma bolsa, para poder guardar a capa facilmente!COMPOSIÇÃO: 92% Poliéster; 8% Spandex.","Camisola polar para cães, para passeios confortáveis no inverno! Ver mais ","8014302293604","ABF283/20-B","20 cm",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","Adulto Puppy/Júnior Sénior","Grande/Gigante Mini/Pequeno Médio","","","","","Acessórios Roupas e adereços","https://goldpet.pt/80772-large_default/camisola-polarotto-azul-para-caes-ferribiella.jpg","['https://goldpet.pt/80772-medium_default/camisola-polarotto-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80770-medium_default/camisola-polarotto-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80771-medium_default/camisola-polarotto-azul-para-caes-ferribiella.jpg', 'https://goldpet.pt/80769-medium_default/camisola-polarotto-azul-para-caes-ferribiella.jpg']","group[4]","268","https://goldpet.pt/camisolas/31623-camisola-polarotto-azul-para-caes-ferribiella.html","Done1","012660588"
"23","24213","Ferribiella Açaime em Nylon","5,49 €",NULL,NULL,"<p>Açaime Ferribiella, disponível em vários tamanhos e cores rosa e azul.</p>","Açaimes","Cão","Açaime em nylon para cão, da marca Ferribiella. MEDIDAS Tamanho Medidas Diâmetro S 19x37cm 14,5cm M 19x37cm 16cm L 19x37cm 19cm XL 19x37cm 22cm","Açaime Ferribiella, disponível em vários tamanhos e cores rosa e azul. Ver mais ","8014302240141","CGM420/S-AZ","S",NULL,"Ferribiella","https://goldpet.pt/img/m/240.jpg","Cão","","","","","","","Acessórios","https://goldpet.pt/49222-large_default/ferribiella-acaime-em-nylon.jpg","['https://goldpet.pt/49222-medium_default/ferribiella-acaime-em-nylon.jpg']","group[1]","1","https://goldpet.pt/acaimes/24213-ferribiella-acaime-em-nylon.html","Done1","012600126"
