id,title,model_number,image_list,key_features_list,features_list,specifications_list,documents_list,product_link,status
827,Style,Model Number: 0403.056,"[""https://images.baldwinhardware.com/is/image/Baldwin/0403-056-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/0403-056-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/0416-056-c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/0407-056-c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/0406-056-c1?$bal%2Dprslider$""]","[""Emergency release trim in a rounded decorative design comes in multiple finishes and includes an emergency release key."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty."", ""Familiar and comforting, this item in its traditional style is timeless and classic.""]","[""Emergency release trim in a rounded decorative design comes in multiple finishes and includes an emergency release key."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty."", ""Familiar and comforting, this item in its traditional style is timeless and classic.""]","[[""Style"", ""Traditional""]]","[[""Drilling Instructions"", ""https://baldwinhardware.blob.core.windows.net/documents/0403_techdrawing.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/oval-emergency-release-trim?variant=all-0403-056,Done
829,Projection,Model Number: 90678.056.CD,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_90678-150_c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90670-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90672-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-90673-056-cd-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90674-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90675-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90676-150-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90677-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90679-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-0113-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_2000-003-0834_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_0012-033_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-4861-060-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$""]","[""House Number – 8 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Baldwin Hardware has a rich tradition of high-quality, master craftsmanship, solid brass products.""]","[""House Number – 8 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Baldwin Hardware has a rich tradition of high-quality, master craftsmanship, solid brass products.""]","[[""Projection"", ""0.312""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/9067-house-numbers-8?variant=9067-8-056,Done
830,Projection,Model Number: 90677.056.CD,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_90677-150_c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90670-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90672-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-90673-056-cd-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90674-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90675-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90676-150-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90678-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90679-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-0113-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_2000-003-0834_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_0012-033_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-4861-060-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$""]","[""House Number – 7 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Baldwin Hardware has a rich tradition of high-quality, master craftsmanship, solid brass products.""]","[""House Number – 7 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Baldwin Hardware has a rich tradition of high-quality, master craftsmanship, solid brass products.""]","[[""Projection"", ""0.312""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/9067-house-numbers-7?variant=9067-7-056,Done
831,Projection,Model Number: 90676.056.CD,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_90676-150-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90670-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90672-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-90673-056-cd-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90674-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90675-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90677-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90678-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90679-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-0113-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_2000-003-0834_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_0012-033_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-4861-060-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$""]","[""House Number – 6 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Baldwin Hardware has a rich tradition of high-quality, master craftsmanship, solid brass products.""]","[""House Number – 6 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Baldwin Hardware has a rich tradition of high-quality, master craftsmanship, solid brass products.""]","[[""Projection"", ""0.312""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/9067-house-numbers-6?variant=9067-6-056,Done
834,Projection,Model Number: 90673.056.CD,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-90673-056-cd-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90670-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90672-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90674-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90675-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90676-150-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90677-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90678-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90679-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-0113-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_2000-003-0834_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_0012-033_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-4861-060-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$""]","[""House Number – 3 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[""House Number – 3 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty."", ""Baldwin Hardware has a rich tradition of high-quality, master craftsmanship, solid brass products.""]","[[""Projection"", ""0.312""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/9067-house-numbers-3?variant=9067-3-056,Done
835,Projection,Model Number: 90672.056.CD,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_90672-150_c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90670-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-90673-056-cd-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90674-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90675-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90676-150-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90677-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90678-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90679-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-0113-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_2000-003-0834_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_0012-033_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-4861-060-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$""]","[""House Number – 2 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[""House Number – 2 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty."", ""Baldwin Hardware has a rich tradition of high-quality, master craftsmanship, solid brass products.""]","[[""Projection"", ""0.312""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/9067-house-numbers-2?variant=9067-2-056,Done
836,Projection,Model Number: 90671.056.CD,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90670-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90672-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-90673-056-cd-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90674-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90675-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90676-150-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90677-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90678-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90679-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-0113-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_2000-003-0834_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_0012-033_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-4861-060-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-90673-056-cd-c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$""]","[""House Number – 1 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[""House Number – 1 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty."", ""Baldwin Hardware has a rich tradition of high-quality, master craftsmanship, solid brass products.""]","[[""Projection"", ""0.312""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/9067-house-numbers-1?variant=9067-1-056,Done
837,Projection,Model Number: 90670.056.CD,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_90670-150_c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90672-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-90673-056-cd-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90674-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90675-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90676-150-c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90677-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90678-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90679-150_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-0113-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_2000-003-0834_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_0012-033_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-4861-060-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_90671-150_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$""]","[""House Number – 0 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty.""]","[""House Number – 0 is stylishly designed and adds to your curb appeal."", ""4.75\"""", ""Easily applied with truss head wood screws."", ""Our Lifetime Satin Nickel finish is create by nickel-plating solid brass, to bring about the beauty of the warm and smooth silver tone, combined with the weight and quality of brass. This satin, matte-like PVD finish is extremely durable and is backed by our Limited Lifetime Finish™ Warranty."", ""Baldwin Hardware has a rich tradition of high-quality, master craftsmanship, solid brass products.""]","[[""Projection"", ""0.312""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/9067-house-numbers-0?variant=9067-0-056,Done
882,Cabinet Knob Diameter,Model Number: 4972.150.BIN,"[""https://images.baldwinhardware.com/is/image/Baldwin/4972-150-bin-c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/4972-150-bin-c3?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/4972-150-bin-p1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/4403-150-bin-c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_4973-150-bin_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/4972-055-bin-c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/4421-150-bin-c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/4417-150-bin-c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/4956-150-bin-c1?$bal%2Dprslider$""]","[""Inspired by the clean modernism of old school Hollywood, this transitional design of the Hollywood Hills collection is a showstopper.""]","[""Inspired by the clean modernism of old school Hollywood, this transitional design of the Hollywood Hills collection is a showstopper.""]","[[""Style"", ""Transitional""], [""Cabinet Knob Diameter"", ""1.25""]]","[[""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/4972-hollywood-hills-knob?variant=4972-150,Done
838,Interior Locking Type,Model Number: 85390.056.ACLH,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-85390-056-aclh-ex?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-85390-056-aclh-int?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-85390-056-aclh-sbs-1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_85390-056-aclh_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_85353-056-aclh_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_8285-056-ac1_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-8235-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_4055-056_c1?$bal%2Dprslider$""]","[""Minneapolis 85390 Sectional, with 5162 Lever"", ""Works with Keypads and Evolved Deadbolts - Sold Separately"", ""Accommodates door thickness of 1.75\"". Conversion kit available for 2.0\"" and 2.25\"" thick doors"", ""Solid Forged Brass""]","[""Minneapolis 85390 Sectional, with 5162 Lever"", ""Works with Keypads and Evolved Deadbolts - Sold Separately"", ""Accommodates door thickness of 1.75\"". Conversion kit available for 2.0\"" and 2.25\"" thick doors"", ""Solid Forged Brass"", ""Available Left or Right Handed""]","[[""Style"", ""Contemporary""], [""Backset Size"", ""Adjustable""], [""Interior Locking Type"", ""No Deadbolt""]]","[[""Installation Guide"", ""https://baldwinhardware.blob.core.windows.net/documents/bhc_ig_pk.5708_sgl-cyl-hs.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/minneapolis-handle-grip?variant=85390a-056,Done
840,Interior Locking Type,Model Number: 85353.056.ACLH,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-85353-056-aclh-ex?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-85353-056-aclh-int?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-85353-056-aclh-sbs-1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_85353-056-aclh_c1?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_85353-056-aclh_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_8285-056-ac1_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-8235-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_4055-056_c1?$bal%2Dprslider$""]","[""Boulder 85353 Sectional, with 5452V Lever"", ""Works with Keypads and Evolved Deadbolts - Sold Separately"", ""Accommodates door thickness of 1.75\"". Conversion kit available for 2.0\"" and 2.25\"" thick doors"", ""Solid Forged Brass""]","[""Boulder 85353 Sectional, with 5452V Lever"", ""Works with Keypads and Evolved Deadbolts - Sold Separately"", ""Accommodates door thickness of 1.75\"". Conversion kit available for 2.0\"" and 2.25\"" thick doors"", ""Solid Forged Brass"", ""Available Left or Right Handed""]","[[""Style"", ""Traditional""], [""Backset Size"", ""Adjustable""], [""Interior Locking Type"", ""No Deadbolt""]]","[[""Installation Guide"", ""https://baldwinhardware.blob.core.windows.net/documents/bhc_ig_pk.1300_tub-hs.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/boulder-handle-grip?variant=85353a-056,Done
841,Boulder Handle Grip Less Lever,Model Number: 85353.056.ACX,"[""https://images.baldwinhardware.com/is/image/Baldwin/bw_85353-056-aclh_c1?$bal%2DproductDetailLarge$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-85353-056-aclh-ex?$bal-prslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_8285-056-ac1_c1?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-8235-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-8225-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_es-1046-056-ex?$bal%2Dprslider$"", ""https://images.baldwinhardware.com/is/image/Baldwin/bw_4055-056_c1?$bal%2Dprslider$""]",[],[],"[[""Style"", ""Traditional""], [""Backset Size"", ""Adjustable""], [""Interior Locking Type"", ""No Deadbolt""]]","[[""Installation Guide"", ""https://baldwinhardware.blob.core.windows.net/documents/bhc_ig_pk.1300_tub-hs.pdf""], [""Warranty"", ""https://baldwinhardware.blob.core.windows.net/sitefinity-assets/docs/default-source/warranty/baldwin-estate-limited-warranties.pdf?sfvrsn=4cfbe3db_3""]]",https://www.baldwinhardware.com/p/boulder-handle-grip-less-lever?variant=85353ax-056,Done
